task_id,family,model,dataset,seq_len,pred_len,seed,source_status,completion_status,mse,mae,mape,rmse,param_count,forward_active_param_count,inactive_registered_param_count,t_train,t_inf,forward_ms_per_sample,test_peak_gpu_mem_mb,train_peak_gpu_mem_mb,n_test_samples,result_dir,checkpoint_path,metrics_path,audit_error
228,patchtst,PatchTST,PEMS03,720,48,2026,not_run_or_no_log,ok,0.09922690385262763,0.20124511814461005,1.4951327378443662,0.3150030219738021,964147,,,6438.041875123978,28.2721004486084,4.412368736611762,5436.0830078125,13362.224609375,5194,results/complete_completion_0716v2_r2_20260717T001808_full_patchtst_PEMS03_l720_h48_s2026_PatchTST_PEMS_ftM_sl720_pl48_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_patchtst_PEMS03_l720_h48_s2026_PatchTST_PEMS_ftM_sl720_pl48_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_patchtst_PEMS03_l720_h48_s2026_PatchTST_PEMS_ftM_sl720_pl48_cycle288_seed2026/metrics_summary.csv,
229,patchtst,PatchTST,PEMS03,720,96,2026,not_run_or_no_log,ok,0.13099422093123847,0.22859677562556535,1.6279123947218537,0.3619312378494546,1517155,,,6456.010800600052,27.777599573135376,4.390476257484182,5441.39208984375,13371.59912109375,5146,results/complete_completion_0716v2_r2_20260717T001808_full_patchtst_PEMS03_l720_h96_s2026_PatchTST_PEMS_ftM_sl720_pl96_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_patchtst_PEMS03_l720_h96_s2026_PatchTST_PEMS_ftM_sl720_pl96_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_patchtst_PEMS03_l720_h96_s2026_PatchTST_PEMS_ftM_sl720_pl96_cycle288_seed2026/metrics_summary.csv,
230,patchtst,PatchTST,PEMS04,720,12,2026,not_run_or_no_log,ok,0.07359769613475588,0.17646396853381482,1.3425567020342979,0.2712889532118031,549391,,,3567.2124712467194,16.590699434280396,3.889521213667976,4663.314453125,11460.46435546875,3387,results/complete_completion_0716v2_r2_20260717T001808_full_patchtst_PEMS04_l720_h12_s2026_PatchTST_PEMS_ftM_sl720_pl12_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_patchtst_PEMS04_l720_h12_s2026_PatchTST_PEMS_ftM_sl720_pl12_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_patchtst_PEMS04_l720_h12_s2026_PatchTST_PEMS_ftM_sl720_pl12_cycle288_seed2026/metrics_summary.csv,
231,patchtst,PatchTST,PEMS04,720,24,2026,not_run_or_no_log,ok,0.08876952872521722,0.1942832943030963,1.4968003765035025,0.2979421566767906,687643,,,3592.742409467697,16.617424964904785,3.914978134411353,4663.970703125,11462.06298828125,3375,results/complete_completion_0716v2_r2_20260717T001808_full_patchtst_PEMS04_l720_h24_s2026_PatchTST_PEMS_ftM_sl720_pl24_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_patchtst_PEMS04_l720_h24_s2026_PatchTST_PEMS_ftM_sl720_pl24_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_patchtst_PEMS04_l720_h24_s2026_PatchTST_PEMS_ftM_sl720_pl24_cycle288_seed2026/metrics_summary.csv,
232,patchtst,PatchTST,PEMS04,720,48,2026,not_run_or_no_log,ok,0.10966388083925074,0.21515825134781122,1.659680562004673,0.3311553726564779,964147,,,3551.801438331604,16.755698680877686,3.871275286569022,4666.150390625,11466.30810546875,3351,results/complete_completion_0716v2_r2_20260717T001808_full_patchtst_PEMS04_l720_h48_s2026_PatchTST_PEMS_ftM_sl720_pl48_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_patchtst_PEMS04_l720_h48_s2026_PatchTST_PEMS_ftM_sl720_pl48_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_patchtst_PEMS04_l720_h48_s2026_PatchTST_PEMS_ftM_sl720_pl48_cycle288_seed2026/metrics_summary.csv,
233,patchtst,PatchTST,PEMS04,720,96,2026,not_run_or_no_log,ok,0.13002078757080485,0.23447188592366283,1.8033453971645659,0.36058395356810435,1517155,,,3565.032110929489,16.475783824920654,3.8822546224593393,4670.5126953125,11474.92724609375,3303,results/complete_completion_0716v2_r2_20260717T001808_full_patchtst_PEMS04_l720_h96_s2026_PatchTST_PEMS_ftM_sl720_pl96_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_patchtst_PEMS04_l720_h96_s2026_PatchTST_PEMS_ftM_sl720_pl96_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_patchtst_PEMS04_l720_h96_s2026_PatchTST_PEMS_ftM_sl720_pl96_cycle288_seed2026/metrics_summary.csv,
234,patchtst,PatchTST,PEMS07,720,12,2026,not_run_or_no_log,ok,0.050725074988537115,0.14322391719959646,1.4020099095238632,0.22522227906789577,549391,,,17035.171044826508,72.26304936408997,10.778467768574087,6693.55419921875,16463.07958984375,5633,results/complete_completion_0716v2_r2_20260717T001808_full_patchtst_PEMS07_l720_h12_s2026_PatchTST_PEMS_ftM_sl720_pl12_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_patchtst_PEMS07_l720_h12_s2026_PatchTST_PEMS_ftM_sl720_pl12_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_patchtst_PEMS07_l720_h12_s2026_PatchTST_PEMS_ftM_sl720_pl12_cycle288_seed2026/metrics_summary.csv,
235,patchtst,PatchTST,PEMS07,720,24,2026,not_run_or_no_log,ok,0.060636495615954224,0.15729413006352896,1.5206339269652756,0.24624478799754163,687643,,,17042.28931927681,72.02690148353577,10.772271121735622,6694.400390625,16464.81884765625,5621,results/complete_completion_0716v2_r2_20260717T001808_full_patchtst_PEMS07_l720_h24_s2026_PatchTST_PEMS_ftM_sl720_pl24_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_patchtst_PEMS07_l720_h24_s2026_PatchTST_PEMS_ftM_sl720_pl24_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_patchtst_PEMS07_l720_h24_s2026_PatchTST_PEMS_ftM_sl720_pl24_cycle288_seed2026/metrics_summary.csv,
236,patchtst,PatchTST,PEMS07,720,48,2026,not_run_or_no_log,ok,0.07501870107850789,0.17430702065533735,1.6752171368529165,0.27389541996628547,964147,,,17054.75174307823,71.42053532600403,10.740984881824065,6697.072265625,16469.27685546875,5597,results/complete_completion_0716v2_r2_20260717T001808_full_patchtst_PEMS07_l720_h48_s2026_PatchTST_PEMS_ftM_sl720_pl48_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_patchtst_PEMS07_l720_h48_s2026_PatchTST_PEMS_ftM_sl720_pl48_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_patchtst_PEMS07_l720_h48_s2026_PatchTST_PEMS_ftM_sl720_pl48_cycle288_seed2026/metrics_summary.csv,
237,patchtst,PatchTST,PEMS07,720,96,2026,not_run_or_no_log,ok,0.092500350881171,0.19202681258510443,1.742905978770452,0.30413870335945575,1517155,,,17121.146812438965,72.08174633979797,10.806287393130994,6703.81201171875,16480.43798828125,5549,results/complete_completion_0716v2_r2_20260717T001808_full_patchtst_PEMS07_l720_h96_s2026_PatchTST_PEMS_ftM_sl720_pl96_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_patchtst_PEMS07_l720_h96_s2026_PatchTST_PEMS_ftM_sl720_pl96_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_patchtst_PEMS07_l720_h96_s2026_PatchTST_PEMS_ftM_sl720_pl96_cycle288_seed2026/metrics_summary.csv,
238,patchtst,PatchTST,PEMS08,720,24,2026,incomplete_no_final_metrics,ok,0.08865108582289143,0.18335811873743532,1.5636899231727421,0.2977433220458377,687643,,,2186.161509990692,10.882884740829468,2.224736976392122,2599.70361328125,6385.9814453125,3548,results/complete_completion_0716v2_r2_20260717T001808_full_patchtst_PEMS08_l720_h24_s2026_PatchTST_PEMS_ftM_sl720_pl24_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_patchtst_PEMS08_l720_h24_s2026_PatchTST_PEMS_ftM_sl720_pl24_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_patchtst_PEMS08_l720_h24_s2026_PatchTST_PEMS_ftM_sl720_pl24_cycle288_seed2026/metrics_summary.csv,
239,patchtst,PatchTST,PEMS08,720,48,2026,not_run_or_no_log,ok,0.13249480242823278,0.22148870136493043,1.8166962842996737,0.36399835498011907,964147,,,1734.9053485393524,10.742361545562744,2.2158953506567185,2601.3828125,6390.001953125,3524,results/complete_completion_0716v2_r2_20260717T001808_full_patchtst_PEMS08_l720_h48_s2026_PatchTST_PEMS_ftM_sl720_pl48_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_patchtst_PEMS08_l720_h48_s2026_PatchTST_PEMS_ftM_sl720_pl48_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_patchtst_PEMS08_l720_h48_s2026_PatchTST_PEMS_ftM_sl720_pl48_cycle288_seed2026/metrics_summary.csv,
240,patchtst,PatchTST,PEMS08,720,96,2026,not_run_or_no_log,ok,0.2088842228492648,0.26180561442366534,2.0647152442832657,0.4570385354095044,1517155,,,1659.9572222232819,10.568804264068604,2.2229929159902317,2605.5400390625,6397.33056640625,3476,results/complete_completion_0716v2_r2_20260717T001808_full_patchtst_PEMS08_l720_h96_s2026_PatchTST_PEMS_ftM_sl720_pl96_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_patchtst_PEMS08_l720_h96_s2026_PatchTST_PEMS_ftM_sl720_pl96_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_patchtst_PEMS08_l720_h96_s2026_PatchTST_PEMS_ftM_sl720_pl96_cycle288_seed2026/metrics_summary.csv,
241,patchtst,PatchTST,electricity,720,192,2026,not_run_or_no_log,ok,0.1477529202861975,0.24192687479228522,2.4372759612180137,0.3843864205278296,2623171,,,6412.909605979919,26.00776481628418,3.9869428983975688,4892.7998046875,12012.41748046875,5069,results/complete_completion_0716v2_r2_20260717T001808_full_patchtst_electricity_l720_h192_s2026_PatchTST_custom_ftM_sl720_pl192_cycle168_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_patchtst_electricity_l720_h192_s2026_PatchTST_custom_ftM_sl720_pl192_cycle168_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_patchtst_electricity_l720_h192_s2026_PatchTST_custom_ftM_sl720_pl192_cycle168_seed2026/metrics_summary.csv,
242,patchtst,PatchTST,electricity,720,336,2026,not_run_or_no_log,ok,0.17117235886166063,0.26895248218978174,2.386073412514553,0.41372981384190893,4282195,,,3216.7909531593323,25.65548038482666,4.019883339893697,4905.71142578125,12036.794921875,4925,results/complete_completion_0716v2_r2_20260717T001808_full_patchtst_electricity_l720_h336_s2026_PatchTST_custom_ftM_sl720_pl336_cycle168_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_patchtst_electricity_l720_h336_s2026_PatchTST_custom_ftM_sl720_pl336_cycle168_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_patchtst_electricity_l720_h336_s2026_PatchTST_custom_ftM_sl720_pl336_cycle168_seed2026/metrics_summary.csv,
243,patchtst,PatchTST,traffic,720,96,2026,not_run_or_no_log,ok,0.3609218682395258,0.24901274929134723,2.614323987477308,0.6007677323554635,1517155,,,11554.696013212204,47.092451095581055,10.990787620298454,3291.24951171875,8085.4482421875,3413,results/complete_completion_0716v2_r2_20260717T001808_full_patchtst_traffic_l720_h96_s2026_PatchTST_custom_ftM_sl720_pl96_cycle168_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_patchtst_traffic_l720_h96_s2026_PatchTST_custom_ftM_sl720_pl96_cycle168_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_patchtst_traffic_l720_h96_s2026_PatchTST_custom_ftM_sl720_pl96_cycle168_seed2026/metrics_summary.csv,
244,patchtst,PatchTST,traffic,720,192,2026,not_run_or_no_log,ok,0.38219149686592496,0.25839301257390795,2.6632669986265176,0.6182163835308192,2623171,,,11486.798503160477,46.0538215637207,10.983917467410679,3299.1435546875,8102.12109375,3317,results/complete_completion_0716v2_r2_20260717T001808_full_patchtst_traffic_l720_h192_s2026_PatchTST_custom_ftM_sl720_pl192_cycle168_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_patchtst_traffic_l720_h192_s2026_PatchTST_custom_ftM_sl720_pl192_cycle168_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_patchtst_traffic_l720_h192_s2026_PatchTST_custom_ftM_sl720_pl192_cycle168_seed2026/metrics_summary.csv,
245,patchtst,PatchTST,traffic,720,336,2026,not_run_or_no_log,ok,0.4005949934543809,0.2681916257917805,2.7761776866895422,0.6329257408688486,4282195,,,11353.36369228363,45.15593123435974,11.02935297287275,3310.39306640625,8125.90087890625,3173,results/complete_completion_0716v2_r2_20260717T001808_full_patchtst_traffic_l720_h336_s2026_PatchTST_custom_ftM_sl720_pl336_cycle168_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_patchtst_traffic_l720_h336_s2026_PatchTST_custom_ftM_sl720_pl336_cycle168_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_patchtst_traffic_l720_h336_s2026_PatchTST_custom_ftM_sl720_pl336_cycle168_seed2026/metrics_summary.csv,
246,patchtst,PatchTST,traffic,720,720,2026,not_run_or_no_log,ok,0.4336286044769836,0.28873348390488324,2.9080496471612087,0.6585048249458645,8706259,,,11260.099269628525,41.927063941955566,11.303533395894563,3339.58203125,8184.81591796875,2789,results/complete_completion_0716v2_r2_20260717T001808_full_patchtst_traffic_l720_h720_s2026_PatchTST_custom_ftM_sl720_pl720_cycle168_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_patchtst_traffic_l720_h720_s2026_PatchTST_custom_ftM_sl720_pl720_cycle168_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_patchtst_traffic_l720_h720_s2026_PatchTST_custom_ftM_sl720_pl720_cycle168_seed2026/metrics_summary.csv,
247,sparsetsf,SparseTSF,PEMS03,96,12,2026,incompatible_config,ok,0.15972057631346895,0.2810597796548598,2.056414490592488,0.39965056776322605,21,,,63.04183340072632,2.233034133911133,0.09663696249459032,95.08935546875,148.2275390625,5230,results/complete_completion_0716v2_r2_20260717T001808_full_sparsetsf_PEMS03_l96_h12_s2026_SparseTSF_PEMS_ftM_sl96_pl12_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_sparsetsf_PEMS03_l96_h12_s2026_SparseTSF_PEMS_ftM_sl96_pl12_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_sparsetsf_PEMS03_l96_h12_s2026_SparseTSF_PEMS_ftM_sl96_pl12_cycle288_seed2026/metrics_summary.csv,
248,sparsetsf,SparseTSF,PEMS03,720,12,2026,incompatible_config,ok,0.10233944784111801,0.214922766781851,1.6246506544570218,0.3199053732607785,73,,,361.23425030708313,4.61738395690918,0.0987496087238563,423.65966796875,586.9306640625,5230,results/complete_completion_0716v2_r2_20260717T001808_full_sparsetsf_PEMS03_l720_h12_s2026_SparseTSF_PEMS_ftM_sl720_pl12_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_sparsetsf_PEMS03_l720_h12_s2026_SparseTSF_PEMS_ftM_sl720_pl12_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_sparsetsf_PEMS03_l720_h12_s2026_SparseTSF_PEMS_ftM_sl720_pl12_cycle288_seed2026/metrics_summary.csv,
249,sparsetsf,SparseTSF,PEMS04,96,12,2026,incompatible_config,ok,0.16794539485762192,0.2892021122582127,1.9418744327278643,0.40981141377177616,21,,,58.33806109428406,2.5262300968170166,0.26178748118915246,86.12451171875,136.4873046875,3387,results/complete_completion_0716v2_r2_20260717T001808_full_sparsetsf_PEMS04_l96_h12_s2026_SparseTSF_PEMS_ftM_sl96_pl12_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_sparsetsf_PEMS04_l96_h12_s2026_SparseTSF_PEMS_ftM_sl96_pl12_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_sparsetsf_PEMS04_l96_h12_s2026_SparseTSF_PEMS_ftM_sl96_pl12_cycle288_seed2026/metrics_summary.csv,
250,sparsetsf,SparseTSF,PEMS04,720,12,2026,incompatible_config,ok,0.1209915548182947,0.238593732113019,1.7439012258795707,0.3478384033115014,73,,,253.84738326072693,3.737018585205078,0.1591047346877918,367.86669921875,512.5400390625,3387,results/complete_completion_0716v2_r2_20260717T001808_full_sparsetsf_PEMS04_l720_h12_s2026_SparseTSF_PEMS_ftM_sl720_pl12_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_sparsetsf_PEMS04_l720_h12_s2026_SparseTSF_PEMS_ftM_sl720_pl12_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_sparsetsf_PEMS04_l720_h12_s2026_SparseTSF_PEMS_ftM_sl720_pl12_cycle288_seed2026/metrics_summary.csv,
251,sparsetsf,SparseTSF,PEMS07,96,12,2026,incompatible_config,ok,0.15947780266870185,0.2873712455340029,2.361509100275051,0.39934671986721243,21,,,116.53357934951782,3.1989314556121826,0.10030056696637113,189.20263671875,293.77685546875,5633,results/complete_completion_0716v2_r2_20260717T001808_full_sparsetsf_PEMS07_l96_h12_s2026_SparseTSF_PEMS_ftM_sl96_pl12_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_sparsetsf_PEMS07_l96_h12_s2026_SparseTSF_PEMS_ftM_sl96_pl12_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_sparsetsf_PEMS07_l96_h12_s2026_SparseTSF_PEMS_ftM_sl96_pl12_cycle288_seed2026/metrics_summary.csv,
252,sparsetsf,SparseTSF,PEMS07,720,12,2026,incompatible_config,ok,0.09830628644175014,0.21420303758932796,1.982229694162442,0.3135383332891692,73,,,1173.0097942352295,11.71271300315857,0.1965221116799096,995.40576171875,1639.0615234375,5633,results/complete_completion_0716v2_r2_20260717T001808_full_sparsetsf_PEMS07_l720_h12_s2026_SparseTSF_PEMS_ftM_sl720_pl12_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_sparsetsf_PEMS07_l720_h12_s2026_SparseTSF_PEMS_ftM_sl720_pl12_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_sparsetsf_PEMS07_l720_h12_s2026_SparseTSF_PEMS_ftM_sl720_pl12_cycle288_seed2026/metrics_summary.csv,
253,sparsetsf,SparseTSF,PEMS08,96,12,2026,incompatible_config,ok,0.18854693863206096,0.3040574079973212,2.425693209671431,0.43421991966290646,21,,,42.407553911209106,1.9836516380310059,0.16335576191921247,69.09814453125,111.220703125,3560,results/complete_completion_0716v2_r2_20260717T001808_full_sparsetsf_PEMS08_l96_h12_s2026_SparseTSF_PEMS_ftM_sl96_pl12_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_sparsetsf_PEMS08_l96_h12_s2026_SparseTSF_PEMS_ftM_sl96_pl12_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_sparsetsf_PEMS08_l96_h12_s2026_SparseTSF_PEMS_ftM_sl96_pl12_cycle288_seed2026/metrics_summary.csv,
254,sparsetsf,SparseTSF,PEMS08,720,12,2026,incompatible_config,ok,0.1337532519167008,0.23792714050206484,1.8150847591690766,0.3657229168601563,73,,,155.88661527633667,2.758265495300293,0.15443074660836142,278.13720703125,373.205078125,3560,results/complete_completion_0716v2_r2_20260717T001808_full_sparsetsf_PEMS08_l720_h12_s2026_SparseTSF_PEMS_ftM_sl720_pl12_cycle288_seed2026,checkpoints/completion_0716v2/complete_completion_0716v2_r2_20260717T001808_full_sparsetsf_PEMS08_l720_h12_s2026_SparseTSF_PEMS_ftM_sl720_pl12_cycle288_seed2026/checkpoint.pth,results/complete_completion_0716v2_r2_20260717T001808_full_sparsetsf_PEMS08_l720_h12_s2026_SparseTSF_PEMS_ftM_sl720_pl12_cycle288_seed2026/metrics_summary.csv,
